,GeoFips,GeoName,LineCode,Description,2022,percentage_of_msa_gdp,ratio_to_USA,big_economy
7675,31740,"Manhattan, KS (Metropolitan Statistical Area)",35.0,    Retail trade,474032,0.06425157592105668,1.0223441265603566,False
7676,31740,"Manhattan, KS (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,233109,0.03159622264189253,0.8832297249157395,False
7677,31740,"Manhattan, KS (Metropolitan Statistical Area)",45.0,    Information,142131,0.019264819120303495,0.32760934266504316,False
7679,31740,"Manhattan, KS (Metropolitan Statistical Area)",51.0,      Finance and insurance,226386,0.030684969087454723,0.3829766114681527,False
7680,31740,"Manhattan, KS (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,1089629,0.1476912537957038,1.0899981442218594,False
7682,31740,"Manhattan, KS (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",322882,0.043764297213147264,0.5170271963150669,False
7683,31740,"Manhattan, KS (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,0,0.0,0.0,False
7684,31740,"Manhattan, KS (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,0,0.0,0.0,False
7686,31740,"Manhattan, KS (Metropolitan Statistical Area)",69.0,      Educational services,0,0.0,0.0,False
7687,31740,"Manhattan, KS (Metropolitan Statistical Area)",70.0,      Health care and social assistance,0,0.0,0.0,False
7689,31740,"Manhattan, KS (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",21435,0.002905357718187485,0.26530238789731014,False
7690,31740,"Manhattan, KS (Metropolitan Statistical Area)",79.0,      Accommodation and food services,249211,0.0337787311549905,1.0670058356981063,False
7691,31740,"Manhattan, KS (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),210238,0.028496225610277606,1.3408305809154246,False
7692,31740,"Manhattan, KS (Metropolitan Statistical Area)",83.0,Government and government enterprises,3341348,0.452895320781447,4.229409632229354,False
7702,31860,"Mankato, MN (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",454828,0.09591199245741215,17.8714858369623,False
7703,31860,"Mankato, MN (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",15948,0.0033630393373117067,0.40318210247249353,False
7704,31860,"Mankato, MN (Metropolitan Statistical Area)",10.0,    Utilities,194328,0.04097897594313452,2.865855954849415,False
7705,31860,"Mankato, MN (Metropolitan Statistical Area)",11.0,    Construction,339053,0.07149790421579798,1.6629708320975645,False
7706,31860,"Mankato, MN (Metropolitan Statistical Area)",12.0,    Manufacturing,917459,0.19346944490661283,1.9713045148454444,False
7709,31860,"Mankato, MN (Metropolitan Statistical Area)",34.0,    Wholesale trade,387429,0.08169920788909815,1.3066662634085406,False
7710,31860,"Mankato, MN (Metropolitan Statistical Area)",35.0,    Retail trade,569014,0.1199909998420544,1.9092464608082338,False
7711,31860,"Mankato, MN (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,0,0.0,0.0,False
7712,31860,"Mankato, MN (Metropolitan Statistical Area)",45.0,    Information,256291,0.05404544236261316,0.9190738691025011,False
7714,31860,"Mankato, MN (Metropolitan Statistical Area)",51.0,      Finance and insurance,266144,0.05612319672620309,0.7004690682823389,False
7715,31860,"Mankato, MN (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,0,0.0,0.0,False
7717,31860,"Mankato, MN (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",0,0.0,0.0,False
7718,31860,"Mankato, MN (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,0,0.0,0.0,False
7719,31860,"Mankato, MN (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,119268,0.025150675676103126,0.7508546883916639,False
7721,31860,"Mankato, MN (Metropolitan Statistical Area)",69.0,      Educational services,0,0.0,0.0,False
7722,31860,"Mankato, MN (Metropolitan Statistical Area)",70.0,      Health care and social assistance,0,0.0,0.0,False
7724,31860,"Mankato, MN (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",28543,0.006019013782598949,0.5496255140336134,False
7725,31860,"Mankato, MN (Metropolitan Statistical Area)",79.0,      Accommodation and food services,167295,0.0352783838685454,1.1143770110552118,False
7726,31860,"Mankato, MN (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),179072,0.03776186231571871,1.7768058295752716,False
7727,31860,"Mankato, MN (Metropolitan Statistical Area)",83.0,Government and government enterprises,847467,0.17870986067679584,1.6689004532364098,False
7737,31900,"Mansfield, OH (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",105775,0.019253686869431515,3.587580482692398,False
7738,31900,"Mansfield, OH (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",270,4.914673084137565e-05,0.005892016204043288,False
7739,31900,"Mansfield, OH (Metropolitan Statistical Area)",10.0,    Utilities,24235,0.0044113741553360696,0.30850851201558005,False
7740,31900,"Mansfield, OH (Metropolitan Statistical Area)",11.0,    Construction,271936,0.04949913110400122,1.151301036624499,False
7741,31900,"Mansfield, OH (Metropolitan Statistical Area)",12.0,    Manufacturing,1115297,0.20301185728590274,2.068534341575403,False
7744,31900,"Mansfield, OH (Metropolitan Statistical Area)",34.0,    Wholesale trade,252976,0.04604793844936239,0.7364733297411044,False
7745,31900,"Mansfield, OH (Metropolitan Statistical Area)",35.0,    Retail trade,482142,0.08776186333823162,1.3964299588553688,False
7746,31900,"Mansfield, OH (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,212830,0.03874036564803696,1.082934592601711,False
7747,31900,"Mansfield, OH (Metropolitan Statistical Area)",45.0,    Information,98860,0.017994984485105173,0.30601507346725,False
7749,31900,"Mansfield, OH (Metropolitan Statistical Area)",51.0,      Finance and insurance,343727,0.06256688278486491,0.7808921915736643,False
7750,31900,"Mansfield, OH (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,608732,0.11080439910567512,0.8177639927403569,False
7752,31900,"Mansfield, OH (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",99886,0.0181817420623024,0.21479735129328056,False
7753,31900,"Mansfield, OH (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,13749,0.0025026607494002735,0.12388526634658258,False
7754,31900,"Mansfield, OH (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,197475,0.035945372862595026,1.0731223322763543,False
7756,31900,"Mansfield, OH (Metropolitan Statistical Area)",69.0,      Educational services,28904,0.005261248549033784,0.4356202296115806,False
7757,31900,"Mansfield, OH (Metropolitan Statistical Area)",70.0,      Health care and social assistance,569394,0.10364390244701573,1.4020683947118113,False
7759,31900,"Mansfield, OH (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",24462,0.004452693814228634,0.40659719596504695,False
7760,31900,"Mansfield, OH (Metropolitan Statistical Area)",79.0,      Accommodation and food services,177724,0.032350198489083874,1.0218812073035746,False
7761,31900,"Mansfield, OH (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),147911,0.02692348927955079,1.2668287465393426,False
7762,31900,"Mansfield, OH (Metropolitan Statistical Area)",83.0,Government and government enterprises,717468,0.13059706179000038,1.219594121931822,False
7772,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",194394,0.007021518331008708,1.308334465706282,False
7773,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",341051,0.012318774490513343,1.476851413501425,False
7774,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",10.0,    Utilities,464324,0.0167713997218396,1.1729042675612882,False
7775,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",11.0,    Construction,1065164,0.038473762315352114,0.8948618177446943,False
7776,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",12.0,    Manufacturing,965203,0.03486316736959267,0.3552288025153751,False
7779,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",34.0,    Wholesale trade,1449808,0.052367117547059444,0.8375398927193604,False
7780,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",35.0,    Retail trade,3319431,0.11989796812153959,1.9077661790923583,False
7781,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,1408703,0.05088240345610955,1.4223488584994812,False
7782,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",45.0,    Information,486463,0.017571061204859663,0.29880601397313455,False
7784,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",51.0,      Finance and insurance,798458,0.028840331921461314,0.359953844549049,False
7785,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,3814219,0.13776972862836148,1.0167748236641447,False
7787,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",720342,0.026018779168058042,0.30738335358806285,False
7788,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,144787,0.005229711691676481,0.2588781663653109,False
7789,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,912648,0.032964878863331354,0.9841419040011529,False
7791,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",69.0,      Educational services,124699,0.0045041324030497595,0.3729326172924923,False
7792,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",70.0,      Health care and social assistance,3701684,0.13370496034652118,1.80872675277629,False
7794,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",114159,0.004123427220745615,0.376530256889347,False
7795,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",79.0,      Accommodation and food services,1031009,0.03724008247649082,1.1763433369350806,False
7796,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),873691,0.031557750610293166,1.48488426719651,False
7797,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",83.0,Government and government enterprises,5755228,0.2078790441121361,1.9412998791629732,False
7807,32780,"Medford, OR (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",258296,0.02148187655871808,4.002763813304908,False
7808,32780,"Medford, OR (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",33363,0.0027747229830446902,0.33265107359016827,False
7809,32780,"Medford, OR (Metropolitan Statistical Area)",10.0,    Utilities,81510,0.006778996803284258,0.4740876976417508,False
7810,32780,"Medford, OR (Metropolitan Statistical Area)",11.0,    Construction,611670,0.05087116887087329,1.1832132837297837,False
7811,32780,"Medford, OR (Metropolitan Statistical Area)",12.0,    Manufacturing,1085503,0.09027875557545666,0.9198709312802866,False
7814,32780,"Medford, OR (Metropolitan Statistical Area)",34.0,    Wholesale trade,440759,0.0366568991782452,0.5862765957584365,False
7815,32780,"Medford, OR (Metropolitan Statistical Area)",35.0,    Retail trade,1317369,0.10956251060907594,1.7433127142284952,False
7816,32780,"Medford, OR (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,474643,0.03947495251749785,1.103468976284032,False
7817,32780,"Medford, OR (Metropolitan Statistical Area)",45.0,    Information,347456,0.0288971060395281,0.49141192841797665,False
7819,32780,"Medford, OR (Metropolitan Statistical Area)",51.0,      Finance and insurance,435555,0.036224094622187154,0.4521099881954522,False
7820,32780,"Medford, OR (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,1976157,0.16435237376748632,1.212961348766264,False
7822,32780,"Medford, OR (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",474132,0.039432453837992536,0.46585121548703656,False
7823,32780,"Medford, OR (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,233542,0.019423144048983095,0.9614732537651904,False
7824,32780,"Medford, OR (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,344490,0.028650430729522686,0.8553372686580583,False
7826,32780,"Medford, OR (Metropolitan Statistical Area)",69.0,      Educational services,66516,0.005531980755333772,0.45803628252611345,False
7827,32780,"Medford, OR (Metropolitan Statistical Area)",70.0,      Health care and social assistance,1617713,0.13454142136708855,1.820042185065666,False
7829,32780,"Medford, OR (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",136465,0.011349476122686619,1.036376036549025,False
7830,32780,"Medford, OR (Metropolitan Statistical Area)",79.0,      Accommodation and food services,471088,0.03917929144970647,1.2375992580519855,False
7831,32780,"Medford, OR (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),304861,0.025354579124598726,1.1930069449001188,False
7832,32780,"Medford, OR (Metropolitan Statistical Area)",83.0,Government and government enterprises,1312815,0.10918376503869001,1.0196238431894595,False
